dataset,calibration_ligands,repetition,panel_targets_k,selection_source,target_index,target
Docking-44,500,16,8,sample_map,21,6cm4
Docking-44,500,16,8,sample_map,22,6kpf
Docking-44,500,16,8,sample_map,23,6kux
Docking-44,500,16,8,sample_map,27,6y1z
Docking-44,500,16,8,sample_map,36,8fhs
Docking-44,500,16,8,sample_map,38,8st0
Docking-44,500,16,8,sample_map,40,8xvk
Docking-44,500,16,10,full_map,13,4iar
Docking-44,500,16,10,full_map,16,5cxv
Docking-44,500,16,10,full_map,19,5u09
Docking-44,500,16,10,full_map,21,6cm4
Docking-44,500,16,10,full_map,23,6kux
Docking-44,500,16,10,full_map,25,6pdj
Docking-44,500,16,10,full_map,30,7ljd
Docking-44,500,16,10,full_map,36,8fhs
Docking-44,500,16,10,full_map,38,8st0
Docking-44,500,16,10,full_map,40,8xvk
Docking-44,500,16,10,sample_map,5,2ydo
Docking-44,500,16,10,sample_map,13,4iar
Docking-44,500,16,10,sample_map,21,6cm4
Docking-44,500,16,10,sample_map,22,6kpf
Docking-44,500,16,10,sample_map,23,6kux
Docking-44,500,16,10,sample_map,25,6pdj
Docking-44,500,16,10,sample_map,27,6y1z
Docking-44,500,16,10,sample_map,36,8fhs
Docking-44,500,16,10,sample_map,38,8st0
Docking-44,500,16,10,sample_map,40,8xvk
Docking-44,500,17,6,full_map,4,2vt4
Docking-44,500,17,6,full_map,19,5u09
Docking-44,500,17,6,full_map,23,6kux
Docking-44,500,17,6,full_map,36,8fhs
Docking-44,500,17,6,full_map,38,8st0
Docking-44,500,17,6,full_map,40,8xvk
Docking-44,500,17,6,sample_map,17,5i71
Docking-44,500,17,6,sample_map,19,5u09
Docking-44,500,17,6,sample_map,21,6cm4
Docking-44,500,17,6,sample_map,23,6kux
Docking-44,500,17,6,sample_map,39,8wty
Docking-44,500,17,6,sample_map,43,V1A
Docking-44,500,17,8,full_map,4,2vt4
Docking-44,500,17,8,full_map,16,5cxv
Docking-44,500,17,8,full_map,19,5u09
Docking-44,500,17,8,full_map,23,6kux
Docking-44,500,17,8,full_map,34,8e9y
Docking-44,500,17,8,full_map,36,8fhs
Docking-44,500,17,8,full_map,38,8st0
Docking-44,500,17,8,full_map,40,8xvk
Docking-44,500,17,8,sample_map,16,5cxv
Docking-44,500,17,8,sample_map,17,5i71
Docking-44,500,17,8,sample_map,19,5u09
Docking-44,500,17,8,sample_map,21,6cm4
Docking-44,500,17,8,sample_map,23,6kux
Docking-44,500,17,8,sample_map,39,8wty
Docking-44,500,17,8,sample_map,40,8xvk
Docking-44,500,17,8,sample_map,43,V1A
Docking-44,500,17,10,full_map,13,4iar
Docking-44,500,17,10,full_map,16,5cxv
Docking-44,500,17,10,full_map,19,5u09
Docking-44,500,17,10,full_map,21,6cm4
Docking-44,500,17,10,full_map,23,6kux
Docking-44,500,17,10,full_map,25,6pdj
Docking-44,500,17,10,full_map,30,7ljd
Docking-44,500,17,10,full_map,36,8fhs
Docking-44,500,17,10,full_map,38,8st0
Docking-44,500,17,10,full_map,40,8xvk
Docking-44,500,17,10,sample_map,16,5cxv
Docking-44,500,17,10,sample_map,17,5i71
Docking-44,500,17,10,sample_map,19,5u09
Docking-44,500,17,10,sample_map,21,6cm4
Docking-44,500,17,10,sample_map,23,6kux
Docking-44,500,17,10,sample_map,25,6pdj
Docking-44,500,17,10,sample_map,30,7ljd
Docking-44,500,17,10,sample_map,39,8wty
Docking-44,500,17,10,sample_map,40,8xvk
Docking-44,500,17,10,sample_map,43,V1A
Docking-44,500,18,6,full_map,4,2vt4
Docking-44,500,18,6,full_map,19,5u09
Docking-44,500,18,6,full_map,23,6kux
Docking-44,500,18,6,full_map,36,8fhs
Docking-44,500,18,6,full_map,38,8st0
Docking-44,500,18,6,full_map,40,8xvk
Docking-44,500,18,6,sample_map,4,2vt4
Docking-44,500,18,6,sample_map,23,6kux
Docking-44,500,18,6,sample_map,34,8e9y
Docking-44,500,18,6,sample_map,36,8fhs
Docking-44,500,18,6,sample_map,38,8st0
Docking-44,500,18,6,sample_map,40,8xvk
Docking-44,500,18,8,full_map,4,2vt4
Docking-44,500,18,8,full_map,16,5cxv
Docking-44,500,18,8,full_map,19,5u09
Docking-44,500,18,8,full_map,23,6kux
Docking-44,500,18,8,full_map,34,8e9y
Docking-44,500,18,8,full_map,36,8fhs
Docking-44,500,18,8,full_map,38,8st0
Docking-44,500,18,8,full_map,40,8xvk
Docking-44,500,18,8,sample_map,4,2vt4
Docking-44,500,18,8,sample_map,5,2ydo
Docking-44,500,18,8,sample_map,20,5va1
Docking-44,500,18,8,sample_map,23,6kux
Docking-44,500,18,8,sample_map,30,7ljd
Docking-44,500,18,8,sample_map,34,8e9y
Docking-44,500,18,8,sample_map,36,8fhs
Docking-44,500,18,8,sample_map,38,8st0
Docking-44,500,18,10,full_map,13,4iar
Docking-44,500,18,10,full_map,16,5cxv
Docking-44,500,18,10,full_map,19,5u09
Docking-44,500,18,10,full_map,21,6cm4
Docking-44,500,18,10,full_map,23,6kux
Docking-44,500,18,10,full_map,25,6pdj
Docking-44,500,18,10,full_map,30,7ljd
Docking-44,500,18,10,full_map,36,8fhs
Docking-44,500,18,10,full_map,38,8st0
Docking-44,500,18,10,full_map,40,8xvk
Docking-44,500,18,10,sample_map,4,2vt4
Docking-44,500,18,10,sample_map,5,2ydo
Docking-44,500,18,10,sample_map,16,5cxv
Docking-44,500,18,10,sample_map,20,5va1
Docking-44,500,18,10,sample_map,22,6kpf
Docking-44,500,18,10,sample_map,23,6kux
Docking-44,500,18,10,sample_map,30,7ljd
Docking-44,500,18,10,sample_map,34,8e9y
Docking-44,500,18,10,sample_map,36,8fhs
Docking-44,500,18,10,sample_map,38,8st0
Docking-44,500,19,6,full_map,4,2vt4
Docking-44,500,19,6,full_map,19,5u09
Docking-44,500,19,6,full_map,23,6kux
Docking-44,500,19,6,full_map,36,8fhs
Docking-44,500,19,6,full_map,38,8st0
Docking-44,500,19,6,full_map,40,8xvk
Docking-44,500,19,6,sample_map,13,4iar
Docking-44,500,19,6,sample_map,23,6kux
Docking-44,500,19,6,sample_map,25,6pdj
Docking-44,500,19,6,sample_map,36,8fhs
Docking-44,500,19,6,sample_map,38,8st0
Docking-44,500,19,6,sample_map,40,8xvk
Docking-44,500,19,8,full_map,4,2vt4
Docking-44,500,19,8,full_map,16,5cxv
Docking-44,500,19,8,full_map,19,5u09
Docking-44,500,19,8,full_map,23,6kux
Docking-44,500,19,8,full_map,34,8e9y
Docking-44,500,19,8,full_map,36,8fhs
Docking-44,500,19,8,full_map,38,8st0
Docking-44,500,19,8,full_map,40,8xvk
Docking-44,500,19,8,sample_map,13,4iar
Docking-44,500,19,8,sample_map,16,5cxv
Docking-44,500,19,8,sample_map,20,5va1
Docking-44,500,19,8,sample_map,21,6cm4
Docking-44,500,19,8,sample_map,23,6kux
Docking-44,500,19,8,sample_map,30,7ljd
Docking-44,500,19,8,sample_map,36,8fhs
Docking-44,500,19,8,sample_map,38,8st0
Docking-44,500,19,10,full_map,13,4iar
Docking-44,500,19,10,full_map,16,5cxv
Docking-44,500,19,10,full_map,19,5u09
Docking-44,500,19,10,full_map,21,6cm4
Docking-44,500,19,10,full_map,23,6kux
Docking-44,500,19,10,full_map,25,6pdj
Docking-44,500,19,10,full_map,30,7ljd
Docking-44,500,19,10,full_map,36,8fhs
Docking-44,500,19,10,full_map,38,8st0
Docking-44,500,19,10,full_map,40,8xvk
Docking-44,500,19,10,sample_map,13,4iar
Docking-44,500,19,10,sample_map,19,5u09
Docking-44,500,19,10,sample_map,21,6cm4
Docking-44,500,19,10,sample_map,23,6kux
Docking-44,500,19,10,sample_map,25,6pdj
Docking-44,500,19,10,sample_map,28,7f8y
Docking-44,500,19,10,sample_map,30,7ljd
Docking-44,500,19,10,sample_map,36,8fhs
Docking-44,500,19,10,sample_map,38,8st0
Docking-44,500,19,10,sample_map,40,8xvk
Docking-44,500,20,6,full_map,4,2vt4
Docking-44,500,20,6,full_map,19,5u09
Docking-44,500,20,6,full_map,23,6kux
Docking-44,500,20,6,full_map,36,8fhs
Docking-44,500,20,6,full_map,38,8st0
Docking-44,500,20,6,full_map,40,8xvk
Docking-44,500,20,6,sample_map,4,2vt4
Docking-44,500,20,6,sample_map,13,4iar
Docking-44,500,20,6,sample_map,16,5cxv
Docking-44,500,20,6,sample_map,20,5va1
Docking-44,500,20,6,sample_map,22,6kpf
Docking-44,500,20,6,sample_map,36,8fhs
Docking-44,500,20,8,full_map,4,2vt4
Docking-44,500,20,8,full_map,16,5cxv
Docking-44,500,20,8,full_map,19,5u09
Docking-44,500,20,8,full_map,23,6kux
Docking-44,500,20,8,full_map,34,8e9y
Docking-44,500,20,8,full_map,36,8fhs
Docking-44,500,20,8,full_map,38,8st0
Docking-44,500,20,8,full_map,40,8xvk
Docking-44,500,20,8,sample_map,4,2vt4
Docking-44,500,20,8,sample_map,13,4iar
Docking-44,500,20,8,sample_map,16,5cxv
Docking-44,500,20,8,sample_map,20,5va1
Docking-44,500,20,8,sample_map,23,6kux
Docking-44,500,20,8,sample_map,30,7ljd
Docking-44,500,20,8,sample_map,36,8fhs
Docking-44,500,20,8,sample_map,42,9eo4
Docking-44,500,20,10,full_map,13,4iar
Docking-44,500,20,10,full_map,16,5cxv
Docking-44,500,20,10,full_map,19,5u09
Docking-44,500,20,10,full_map,21,6cm4
Docking-44,500,20,10,full_map,23,6kux
Docking-44,500,20,10,full_map,25,6pdj
Docking-44,500,20,10,full_map,30,7ljd
Docking-44,500,20,10,full_map,36,8fhs
Docking-44,500,20,10,full_map,38,8st0
Docking-44,500,20,10,full_map,40,8xvk
Docking-44,500,20,10,sample_map,4,2vt4
Docking-44,500,20,10,sample_map,5,2ydo
Docking-44,500,20,10,sample_map,13,4iar
Docking-44,500,20,10,sample_map,16,5cxv
Docking-44,500,20,10,sample_map,20,5va1
Docking-44,500,20,10,sample_map,23,6kux
Docking-44,500,20,10,sample_map,27,6y1z
Docking-44,500,20,10,sample_map,30,7ljd
Docking-44,500,20,10,sample_map,36,8fhs
Docking-44,500,20,10,sample_map,42,9eo4
Docking-44,500,21,6,full_map,4,2vt4
Docking-44,500,21,6,full_map,19,5u09
Docking-44,500,21,6,full_map,23,6kux
Docking-44,500,21,6,full_map,36,8fhs
Docking-44,500,21,6,full_map,38,8st0
Docking-44,500,21,6,full_map,40,8xvk
Docking-44,500,21,6,sample_map,4,2vt4
Docking-44,500,21,6,sample_map,16,5cxv
Docking-44,500,21,6,sample_map,19,5u09
Docking-44,500,21,6,sample_map,36,8fhs
Docking-44,500,21,6,sample_map,38,8st0
Docking-44,500,21,6,sample_map,40,8xvk
Docking-44,500,21,8,full_map,4,2vt4
Docking-44,500,21,8,full_map,16,5cxv
Docking-44,500,21,8,full_map,19,5u09
Docking-44,500,21,8,full_map,23,6kux
Docking-44,500,21,8,full_map,34,8e9y
Docking-44,500,21,8,full_map,36,8fhs
Docking-44,500,21,8,full_map,38,8st0
Docking-44,500,21,8,full_map,40,8xvk
Docking-44,500,21,8,sample_map,4,2vt4
Docking-44,500,21,8,sample_map,16,5cxv
Docking-44,500,21,8,sample_map,19,5u09
Docking-44,500,21,8,sample_map,23,6kux
Docking-44,500,21,8,sample_map,31,7wc9
Docking-44,500,21,8,sample_map,36,8fhs
Docking-44,500,21,8,sample_map,38,8st0
Docking-44,500,21,8,sample_map,40,8xvk
Docking-44,500,21,10,full_map,13,4iar
Docking-44,500,21,10,full_map,16,5cxv
Docking-44,500,21,10,full_map,19,5u09
Docking-44,500,21,10,full_map,21,6cm4
Docking-44,500,21,10,full_map,23,6kux
