dataset,transformation,target_a,target_b,low_mw_quintile_correlation,high_mw_quintile_correlation,high_minus_low_correlation,sign_flip,top_positive_10pct_in_low_mw,top_positive_10pct_in_high_mw
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,5va1,-0.528207310993136,-0.023175115083340476,0.5050321959097955,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6cm4,0.2583712501242428,0.008302667810129186,-0.2500685823141136,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6kpf,-0.03472480055331076,0.03544911974970198,0.07017392030301274,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6kux,-0.333398141569047,-0.1266559255387751,0.2067422160302719,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6lqa,-0.3316378906483126,-0.1518898127917601,0.17974807785655253,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6pdj,-0.15338569272838395,-0.07204468866330369,0.08134100406508027,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6x3x,0.3194534404392865,-0.04968143563653146,-0.36913487607581796,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,6y1z,0.002361333490258661,-0.23823115613404147,-0.24059248962430013,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7f8y,-0.42267737968271124,-0.2418012729067296,0.18087610677598165,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7kwe,-0.007190822585890255,-0.21625408759736714,-0.20906326501147687,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7ljd,-0.3681939197080941,-0.12870695845481486,0.23948696125327926,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7wc9,0.4809406489071039,0.01839571856971185,-0.4625449303373921,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7xnk,-0.3725320462563392,-0.07295353199492237,0.2995785142614168,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,7ym8,0.09114675360121932,0.11698436334682182,0.025837609745602494,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8e9y,0.36634638941481446,0.14109720022926825,-0.2252491891855462,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8ef6,-0.4354325960097481,-0.1874138899214117,0.2480187060883364,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8fhs,-0.5496023436829043,-0.21800266185805836,0.3315996818248459,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8pjk,-0.2413170716625442,-0.15482097904238598,0.08649609262015823,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8st0,0.2338274141876796,0.17843406654578564,-0.055393347641893964,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8wty,-0.19636953181125266,-0.12750088226660417,0.0688686495446485,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8xvk,-0.3072610276421006,-0.04737501940691606,0.25988600823518454,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,8yn3,0.1116713461475459,0.12556431240081234,0.013892966253266442,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,9eo4,0.24876502787078106,-0.022140399291599597,-0.27090542716238064,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,3rze,V1A,-0.5548334640497334,-0.1036498153346592,0.4511836487150742,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,4ey7,-0.19970168612334155,-0.07820037921796417,0.12150130690537737,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,4iar,0.19697292374051056,0.1150587079192626,-0.08191421582124796,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,4mqs,-0.013005440484797563,0.18431937854960037,0.19732481903439794,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,4n6h,0.3196602443195053,0.2492077578286456,-0.0704524864908597,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,5cxv,-0.30358634495107834,-0.06602315691562068,0.23756318803545767,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,5i71,0.12103627245370756,0.19385365023018886,0.0728173777764813,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,5tvn,-0.08135553494687872,-0.05309557816577365,0.028259956781105072,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,5u09,0.08730828469161844,-0.2627276973027449,-0.35003598199436337,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,5va1,0.2564058139620563,0.25538862790948585,-0.0010171860525704512,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6cm4,0.0391760324480271,0.18620245529658597,0.14702642284855888,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6kpf,-0.20046272217262104,-0.2914746968856592,-0.09101197471303815,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6kux,0.13606357670208744,0.2590755562978402,0.12301197959575275,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6lqa,0.2859988450261812,0.41124185354290693,0.1252430085167257,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6pdj,0.33519002979280105,0.3529463049952014,0.017756275202400362,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6x3x,-0.41650342019414605,-0.20577739302489367,0.21072602716925237,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,6y1z,-0.20708020492445126,-0.0822288267484016,0.12485137817604966,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7f8y,0.1798286061007661,0.20254736041458588,0.022718754313819783,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7kwe,-0.040000377173242105,0.31073503861331736,0.3507354157865595,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7ljd,-0.06089107183268844,-0.09039691508165149,-0.02950584324896305,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7wc9,-0.26003182596954344,-0.19037216564414935,0.06965966032539408,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7xnk,0.11925385596922812,0.3055348108038779,0.1862809548346498,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,7ym8,-0.019229613799387042,-0.3014153784348737,-0.28218576463548667,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8e9y,-0.3295591390685999,-0.14005526907809765,0.18950386999050226,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8ef6,0.29505545285882956,0.36687934621653995,0.07182389335771039,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8fhs,0.2604156070751618,0.3674335062676469,0.10701789919248511,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8pjk,0.1701972499898957,0.31670860815715685,0.14651135816726116,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8st0,0.11415051150305189,0.09209848161971729,-0.0220520298833346,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8wty,0.02249854997363586,-0.060163800833739,-0.08266235080737486,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8xvk,0.3420809909991088,0.3837050111737377,0.04162402017462885,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,8yn3,-0.305001900646486,-0.27673027340291084,0.02827162724357518,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,9eo4,-0.15741403608802337,-0.28237735086165583,-0.12496331477363246,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4djh,V1A,0.3710479869665107,0.356616566655333,-0.014431420311177723,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,4iar,-0.1844700580496765,0.1839091177555329,0.3683791758052094,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,4mqs,-0.1372734687687719,-0.375184117185938,-0.23791064841716614,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,4n6h,-0.20998388585807098,-0.26989510881397755,-0.05991122295590656,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,5cxv,0.5431282664404172,0.10529264406392755,-0.43783562237648965,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,5i71,0.036351382926183305,0.2024400412940992,0.1660886583679159,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,5tvn,-0.006542830198405209,0.29201999158569686,0.2985628217841021,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,5u09,0.047376802084459865,0.17593736235953691,0.12856056027507706,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,5va1,-0.3071776735980861,-0.27268436164369586,0.03449331195439026,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6cm4,-0.1225337828828306,0.13277193155128822,0.2553057144341188,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6kpf,0.43057652393893503,0.07515303322575083,-0.3554234907131842,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6kux,-0.29562456185295205,-0.06498395611085737,0.23064060574209466,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6lqa,-0.1677195698030849,-0.06520210116537266,0.10251746863771223,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6pdj,-0.16837655148951874,0.0008589371049078276,0.16923548859442658,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6x3x,0.1602093159221881,0.15906004603758422,-0.0011492698846038707,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,6y1z,0.2934786265986373,0.06215265444376208,-0.23132597215487524,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7f8y,-0.16084280784434044,0.13313320276510754,0.293976010609448,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7kwe,-0.13661869801643423,0.002421375131084764,0.13904007314751898,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7ljd,0.14016769352576766,0.22560566813072086,0.0854379746049532,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7wc9,0.14441803929031385,0.2663262382077444,0.12190819891743057,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7xnk,-0.16682802861658028,-0.2393443963134082,-0.07251636769682793,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,7ym8,-0.05913783810419662,0.04156004518383605,0.10069788328803267,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8e9y,0.259184397814818,-0.29367501751829644,-0.5528594153331144,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8ef6,-0.3056826454535508,-0.18310930557074262,0.12257333988280816,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8fhs,-0.21868193859884238,-0.1963282511418081,0.022353687457034283,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8pjk,-0.05203854075840355,0.10243084431723408,0.15446938507563762,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8st0,-0.2520108311553791,-0.3610430114294375,-0.10903218027405842,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8wty,0.23479769304390313,0.3074398244231581,0.07264213137925496,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8xvk,-0.33655853747459413,-0.3082003473688007,0.028358190105793435,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,8yn3,0.0023054909099310067,-0.09679655103612754,-0.09910204194605855,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,9eo4,0.02489610224263611,0.13249512401349745,0.10759902177086134,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4ey7,V1A,-0.3354366759988486,-0.2626912976208775,0.07274537837797107,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,4mqs,-0.22338438908076727,-0.2078656526450456,0.015518736435721658,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,4n6h,0.08774756124234122,-0.14572210531209864,-0.23346966655443985,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,5cxv,-0.33450952842307746,0.13989057854943265,0.4744001069725101,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,5i71,0.16339218583941803,0.4735393782012293,0.3101471923618113,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,5tvn,0.10234687049498425,0.3184189336117795,0.21607206311679522,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,5u09,0.12106521301309398,0.07864313716232565,-0.04242207585076832,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,5va1,0.23141780759048125,-0.16903090645362118,-0.4004487140441024,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6cm4,0.07020718086521911,0.329205532893975,0.2589983520287559,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6kpf,-0.24208025889734366,-0.10650326807638218,0.13557699082096147,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6kux,0.13677637966153605,0.18593048078477317,0.04915410112323712,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6lqa,0.11587732456379769,-0.04555192656443362,-0.1614292511282313,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6pdj,0.15977071828647618,0.14649866840009407,-0.013272049886382115,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6x3x,-0.19711340042855058,0.326229007271579,0.5233424077001296,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,6y1z,-0.21889490104810963,0.41241576780935235,0.631310668857462,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7f8y,0.2469483348769384,0.6061440625483471,0.35919572767140867,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7kwe,0.11678394051421928,0.20699802051894597,0.0902140800047267,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7ljd,0.057322799427761924,0.2813064838238547,0.22398368439609279,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7wc9,-0.17873225283542088,0.19090095304338045,0.36963320587880133,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7xnk,0.05597696359938719,-0.08962409295815306,-0.14560105655754024,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,7ym8,-0.11724863225268958,-0.3356373658863944,-0.21838873363370484,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8e9y,-0.3774707148713443,-0.49890572792883386,-0.12143501305748955,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8ef6,0.17113010047735172,0.050988490588459695,-0.12014160988889203,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8fhs,0.22621001795203796,0.06079588455744397,-0.165414133394594,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8pjk,0.07168055745220937,0.4899949531049641,0.41831439565275474,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8st0,0.044385812889797614,-0.350042583613047,-0.3944283965028446,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8wty,0.06765372967475235,0.505196455390644,0.4375427257158916,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8xvk,0.2330853107290671,-0.1496265800525041,-0.3827118907815712,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,8yn3,-0.2011018609953119,-0.3490205165684885,-0.14791865557317657,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,9eo4,0.02192013238388876,0.07835605836199022,0.05643592597810146,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4iar,V1A,0.24987939352579447,-0.0727232302288617,-0.32260262375465615,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,4n6h,-0.05969326116920682,0.3465306723684387,0.4062239335376455,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,5cxv,0.05406397082959332,-0.14425726877524214,-0.19832123960483547,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,5i71,-0.46142995892222505,-0.08215846659512255,0.3792714923271025,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,5tvn,-0.49609510467928675,-0.3857369025755419,0.11035820210374486,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,5u09,-0.25880482310756986,-0.3674502927349263,-0.10864546962735644,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,5va1,-0.4376411954889218,0.5903626123080549,1.0280038077969766,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6cm4,0.3698315814885526,-0.13668510074134735,-0.5065166822299,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6kpf,-0.13422578829223447,-0.33593378374404764,-0.20170799545181317,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6kux,-0.2871312457093395,0.12881831687617737,0.41594956258551685,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6lqa,-0.08071682873129722,0.24885909234911235,0.32957592108040956,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6pdj,-0.18774938545426406,0.07080851589978532,0.2585579013540494,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6x3x,0.04263303368678503,-0.33609766747641767,-0.37873070116320273,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,6y1z,-0.05163874087359932,-0.2643282872955592,-0.21268954642195986,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7f8y,-0.46761279316343596,-0.15438960752215863,0.3132231856412773,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7kwe,-0.1025762046980985,0.028545533433948722,0.13112173813204722,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7ljd,-0.4221011800091503,-0.24622964098264735,0.17587153902650296,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7wc9,0.3363961818357995,-0.381966055520799,-0.7183622373565985,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7xnk,-0.3297544257436721,0.5086614400029922,0.8384158657466643,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,7ym8,0.12886639719265097,-0.1403153977235108,-0.2691817949161618,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8e9y,0.2873190659584082,0.15720138281510912,-0.1301176831432991,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8ef6,-0.21382482150078108,0.3192354548866099,0.5330602763873911,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8fhs,-0.42268738548685886,0.3420732915844422,0.7647606770713011,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8pjk,-0.22730579336744922,-0.06927994803348454,0.1580258453339647,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8st0,0.4909332795733624,0.4674640352007253,-0.023469244372637088,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8wty,-0.30618113597469504,-0.33770753804030335,-0.031526402065608305,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8xvk,-0.08394972647296647,0.5307082235436043,0.6146579500165708,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,8yn3,-0.05615575294943254,-0.04774657630848722,0.008409176640945322,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,9eo4,0.27122312880410887,-0.2965217190665558,-0.5677448478706646,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4mqs,V1A,-0.3370163049913439,0.5119677418913492,0.848984046882693,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,5cxv,-0.28125149896287166,-0.039905797691581854,0.2413457012712898,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,5i71,0.16127358285222196,0.03989130241346968,-0.12138228043875228,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,5tvn,-0.014601148341685511,-0.2807802104510715,-0.26617906210938597,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,5u09,-0.023496801064646015,-0.18357611718908728,-0.16007931612444126,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,5va1,0.32886012352836025,0.36782364757766683,0.038963524049306586,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6cm4,0.06367123972675377,-0.13352742324648298,-0.19719866297323674,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6kpf,-0.18608158430524568,-0.30368851426152355,-0.11760692995627786,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6kux,0.13241183827621011,0.1380288352554653,0.00561699697925519,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6lqa,0.37210269544572083,0.3446669406466919,-0.027435754799028933,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6pdj,0.2671905489087803,0.10930936946038877,-0.15788117944839153,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6x3x,-0.3278090406683842,-0.2648855363528137,0.06292350431557048,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,6y1z,-0.07388805548203209,-0.04471142625398141,0.029176629228050678,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7f8y,0.20621292475749672,-0.017704368020661176,-0.2239172927781579,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7kwe,-0.04998725460877915,0.15163475870026227,0.20162201330904142,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7ljd,-0.04352112356897563,-0.2487784625239719,-0.20525733895499626,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7wc9,-0.35102848866655706,-0.3208591930693649,0.03016929559719217,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7xnk,0.2698140386160959,0.3988373937246618,0.12902335510856594,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,7ym8,0.0829805483177567,-0.17696271309586992,-0.2599432614136266,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8e9y,-0.28103902321366947,0.0890090194257675,0.37004804263943697,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8ef6,0.34241003755628885,0.5153859934571144,0.1729759559008256,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8fhs,0.4052465536934167,0.42369746988207846,0.018450916188661737,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8pjk,0.07897962943169463,-0.008557133672306988,-0.08753676310400162,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8st0,-0.040912075779707686,0.23154674682853765,0.27245882260824533,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8wty,-0.040045776673256706,-0.21840123825002805,-0.17835546157677135,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8xvk,0.2598609218982284,0.4283907515208661,0.16852982962263768,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,8yn3,-0.22343431342044773,-0.1148148604420895,0.10861945297835823,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,9eo4,-0.31211092269334906,-0.22930906934396245,0.08280185334938661,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,4n6h,V1A,0.41164570174926485,0.48147336265326907,0.06982766090400422,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,5i71,-0.1587653422284339,0.06558765577310453,0.2243529980015384,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,5tvn,-0.12547019896297357,0.07160292672599347,0.19707312568896704,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,5u09,-0.030359994696769584,0.13358011931927777,0.16394011401604736,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,5va1,-0.4138219764987691,-0.04787491316483281,0.3659470633339363,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6cm4,-0.12732342289099782,-0.004516970957007771,0.12280645193399005,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6kpf,0.60808279460693,-0.0003945734588826654,-0.6084773680658128,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6kux,-0.32589737426515203,-0.0508512214199902,0.2750461528451618,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6lqa,-0.2779232143408625,-0.10645631957192235,0.17146689476894011,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6pdj,-0.39356212639007027,-0.0661846051022344,0.32737752128783587,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6x3x,0.2955933397457864,0.15702947904015477,-0.13856386070563162,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,6y1z,0.38970756629297687,0.202672325324092,-0.18703524096888488,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7f8y,-0.3191958635475501,0.07822697161499863,0.3974228351625487,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7kwe,-0.255716341789556,-0.0834959614831735,0.17222038030638248,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7ljd,0.11405179066727357,0.20936723307629274,0.09531544240901917,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7wc9,0.2285894156860082,0.09948882740504052,-0.1291005882809677,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7xnk,-0.2441831981038401,-0.02443420996403345,0.21974898813980664,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,7ym8,-0.06338908568835121,-0.040584062204308116,0.02280502348404309,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8e9y,0.5928703389979735,-0.17813119957629076,-0.7710015385742642,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8ef6,-0.5097781300472572,-0.0317936264181144,0.47798450362914285,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8fhs,-0.39941639870147194,-0.09633171797088569,0.30308468073058625,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8pjk,-0.2009963450517665,0.0340424683294728,0.2350388133812393,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8st0,-0.12748431319394435,-0.11740457722336825,0.010079735970576098,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8wty,0.12335101955809168,0.12997156554161143,0.006620545983519757,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8xvk,-0.5369471263113104,-0.13466985372871731,0.40227727258259305,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,8yn3,0.18809230508891897,-0.1267039324399365,-0.31479623752885544,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,9eo4,0.04356592384814712,0.08256075318821171,0.03899482934006459,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5cxv,V1A,-0.46972524919602476,-0.07079953856444195,0.39892571063158283,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,5tvn,0.26253897522713854,0.3043670065512693,0.041828031324130766,False,False,False
