support_kind,surface,support_id,target_a,target_b,correlation,percentile_rank
random,raw,9,EGFR,KDR,0.616606680062729,0.164021164021164
random,raw,9,EGFR,KIT,0.753820358985753,0.544973544973545
random,raw,9,EGFR,LCK,0.81330653245661,0.788359788359788
random,raw,9,EGFR,MAP2K1,0.81416201185808,0.804232804232804
random,raw,9,EGFR,MAPK1,0.794648376238809,0.714285714285714
random,raw,9,EGFR,MAPK14,0.754232225588253,0.55026455026455
random,raw,9,EGFR,MAPKAPK2,0.846412490046838,0.952380952380952
random,raw,9,EGFR,MET,0.736786383854525,0.481481481481481
random,raw,9,EGFR,PLK1,0.820785606080998,0.830687830687831
random,raw,9,EGFR,ROCK1,0.804597782096829,0.756613756613757
random,raw,9,EGFR,SRC,0.801134910098734,0.73015873015873
random,raw,9,FGFR1,IGF1R,0.547882806764027,0.0687830687830688
random,raw,9,FGFR1,JAK2,0.581159659060725,0.0846560846560847
random,raw,9,FGFR1,KDR,0.732959817224096,0.465608465608466
random,raw,9,FGFR1,KIT,0.751735828598706,0.529100529100529
random,raw,9,FGFR1,LCK,0.625126367274566,0.17989417989418
random,raw,9,FGFR1,MAP2K1,0.646031556376443,0.222222222222222
random,raw,9,FGFR1,MAPK1,0.603860368018212,0.132275132275132
random,raw,9,FGFR1,MAPK14,0.640540204054505,0.195767195767196
random,raw,9,FGFR1,MAPKAPK2,0.666414268107246,0.259259259259259
random,raw,9,FGFR1,MET,0.729718899291664,0.439153439153439
random,raw,9,FGFR1,PLK1,0.618179117732593,0.169312169312169
random,raw,9,FGFR1,ROCK1,0.61573268468932,0.158730158730159
random,raw,9,FGFR1,SRC,0.60116095273635,0.121693121693122
random,raw,9,IGF1R,JAK2,0.769016496386455,0.650793650793651
random,raw,9,IGF1R,KDR,0.486696025328684,0.0105820105820106
random,raw,9,IGF1R,KIT,0.656099298915179,0.243386243386243
random,raw,9,IGF1R,LCK,0.756265608422695,0.571428571428571
random,raw,9,IGF1R,MAP2K1,0.729963529140168,0.444444444444444
random,raw,9,IGF1R,MAPK1,0.757890151747444,0.592592592592593
random,raw,9,IGF1R,MAPK14,0.71113620509092,0.375661375661376
random,raw,9,IGF1R,MAPKAPK2,0.773532503496795,0.671957671957672
random,raw,9,IGF1R,MET,0.642127877015008,0.201058201058201
random,raw,9,IGF1R,PLK1,0.771401721648771,0.661375661375661
random,raw,9,IGF1R,ROCK1,0.743198796174174,0.497354497354497
random,raw,9,IGF1R,SRC,0.754444456394121,0.560846560846561
random,raw,9,JAK2,KDR,0.489991654096883,0.0158730158730159
random,raw,9,JAK2,KIT,0.717004647512007,0.391534391534392
random,raw,9,JAK2,LCK,0.812774438011894,0.783068783068783
random,raw,9,JAK2,MAP2K1,0.761932095213716,0.613756613756614
random,raw,9,JAK2,MAPK1,0.813561437379792,0.798941798941799
random,raw,9,JAK2,MAPK14,0.728569267724288,0.428571428571429
random,raw,9,JAK2,MAPKAPK2,0.825010474368458,0.862433862433862
random,raw,9,JAK2,MET,0.655774536314258,0.238095238095238
random,raw,9,JAK2,PLK1,0.839826174616664,0.920634920634921
random,raw,9,JAK2,ROCK1,0.806656196460883,0.761904761904762
random,raw,9,JAK2,SRC,0.801828314733148,0.740740740740741
random,raw,9,KDR,KIT,0.685792726158297,0.306878306878307
random,raw,9,KDR,LCK,0.474780398130111,0
random,raw,9,KDR,MAP2K1,0.546270261898367,0.0634920634920635
random,raw,9,KDR,MAPK1,0.536278179524817,0.0529100529100529
random,raw,9,KDR,MAPK14,0.549738194713908,0.0740740740740741
random,raw,9,KDR,MAPKAPK2,0.587095886578309,0.0952380952380952
random,raw,9,KDR,MET,0.75720452347033,0.587301587301587
random,raw,9,KDR,PLK1,0.530147727120521,0.0423280423280423
random,raw,9,KDR,ROCK1,0.507209744386299,0.0211640211640212
random,raw,9,KDR,SRC,0.484065693205972,0.00529100529100529
random,raw,9,KIT,LCK,0.710077144005947,0.37037037037037
random,raw,9,KIT,MAP2K1,0.696922396133475,0.333333333333333
random,raw,9,KIT,MAPK1,0.727386770744776,0.417989417989418
random,raw,9,KIT,MAPK14,0.691986290851262,0.322751322751323
random,raw,9,KIT,MAPKAPK2,0.757041274202571,0.582010582010582
random,raw,9,KIT,MET,0.743249781433795,0.502645502645503
random,raw,9,KIT,PLK1,0.734700000387989,0.476190476190476
random,raw,9,KIT,ROCK1,0.6984634869433,0.349206349206349
random,raw,9,KIT,SRC,0.68531743652057,0.301587301587302
random,raw,9,LCK,MAP2K1,0.824016362942944,0.846560846560847
random,raw,9,LCK,MAPK1,0.758569499482919,0.597883597883598
random,raw,9,LCK,MAPK14,0.781698279563433,0.687830687830688
random,raw,9,LCK,MAPKAPK2,0.829059973101732,0.873015873015873
random,raw,9,LCK,MET,0.643631625395139,0.206349206349206
random,raw,9,LCK,PLK1,0.838852516314575,0.915343915343915
random,raw,9,LCK,ROCK1,0.842989678385768,0.936507936507937
random,raw,9,LCK,SRC,0.895785646061601,1
random,raw,9,MAP2K1,MAPK1,0.730388240411569,0.44973544973545
random,raw,9,MAP2K1,MAPK14,0.764485433789949,0.634920634920635
random,raw,9,MAP2K1,MAPKAPK2,0.824884759642614,0.857142857142857
random,raw,9,MAP2K1,MET,0.68697110255634,0.312169312169312
random,raw,9,MAP2K1,PLK1,0.802568058966646,0.751322751322751
random,raw,9,MAP2K1,ROCK1,0.856342103418878,0.968253968253968
random,raw,9,MAP2K1,SRC,0.819991050906738,0.825396825396825
random,raw,9,MAPK1,MAPK14,0.674575503098764,0.26984126984127
random,raw,9,MAPK1,MAPKAPK2,0.818378902522573,0.814814814814815
random,raw,9,MAPK1,MET,0.697235030857384,0.338624338624339
random,raw,9,MAPK1,PLK1,0.808472361776878,0.772486772486772
random,raw,9,MAPK1,ROCK1,0.75474287660833,0.566137566137566
random,raw,9,MAPK1,SRC,0.767878682697914,0.645502645502645
random,raw,9,MAPK14,MAPKAPK2,0.762929987247509,0.624338624338624
random,raw,9,MAPK14,MET,0.660522723802471,0.248677248677249
random,raw,9,MAPK14,PLK1,0.752142959764355,0.53968253968254
random,raw,9,MAPK14,ROCK1,0.774307564380084,0.677248677248677
random,raw,9,MAPK14,SRC,0.772060266708979,0.666666666666667
random,raw,9,MAPKAPK2,MET,0.723038751188868,0.407407407407407
random,raw,9,MAPKAPK2,PLK1,0.832869035166633,0.899470899470899
random,raw,9,MAPKAPK2,ROCK1,0.831992886966685,0.888888888888889
random,raw,9,MAPKAPK2,SRC,0.823103350238041,0.841269841269841
random,raw,9,MET,PLK1,0.692814298771395,0.328042328042328
random,raw,9,MET,ROCK1,0.665497147635817,0.253968253968254
random,raw,9,MET,SRC,0.645254517642888,0.211640211640212
random,raw,9,PLK1,ROCK1,0.818926494420245,0.82010582010582
random,raw,9,PLK1,SRC,0.83651195373701,0.904761904761905
random,raw,9,ROCK1,SRC,0.846187036078726,0.947089947089947
random,raw,10,ABL1,AKT1,0.520168805376051,0.0317460317460317
random,raw,10,ABL1,AKT2,0.628264306428608,0.164021164021164
random,raw,10,ABL1,CDK2,0.606352968985325,0.137566137566138
random,raw,10,ABL1,CSF1R,0.644102720483314,0.222222222222222
random,raw,10,ABL1,EGFR,0.649428951247735,0.253968253968254
random,raw,10,ABL1,FGFR1,0.752185702930451,0.592592592592593
random,raw,10,ABL1,IGF1R,0.533086864942069,0.037037037037037
random,raw,10,ABL1,JAK2,0.584544288036142,0.105820105820106
random,raw,10,ABL1,KDR,0.699133663322812,0.365079365079365
random,raw,10,ABL1,KIT,0.725919068740573,0.46031746031746
random,raw,10,ABL1,LCK,0.645661028889523,0.248677248677249
random,raw,10,ABL1,MAP2K1,0.577494868035306,0.0899470899470899
random,raw,10,ABL1,MAPK1,0.585626525892481,0.111111111111111
random,raw,10,ABL1,MAPK14,0.634617310209773,0.201058201058201
random,raw,10,ABL1,MAPKAPK2,0.639089584867028,0.206349206349206
random,raw,10,ABL1,MET,0.692213700216602,0.328042328042328
random,raw,10,ABL1,PLK1,0.612100362297757,0.153439153439153
random,raw,10,ABL1,ROCK1,0.553120192454491,0.0793650793650794
random,raw,10,ABL1,SRC,0.586072076312047,0.116402116402116
random,raw,10,AKT1,AKT2,0.831343425958116,0.936507936507937
random,raw,10,AKT1,CDK2,0.82458056654719,0.888888888888889
random,raw,10,AKT1,CSF1R,0.67488414059512,0.296296296296296
random,raw,10,AKT1,EGFR,0.788876720692361,0.73015873015873
random,raw,10,AKT1,FGFR1,0.60531684572053,0.132275132275132
random,raw,10,AKT1,IGF1R,0.73258212808145,0.502645502645503
random,raw,10,AKT1,JAK2,0.770612412872352,0.687830687830688
random,raw,10,AKT1,KDR,0.514577413857324,0.0264550264550265
random,raw,10,AKT1,KIT,0.694754025151248,0.338624338624339
random,raw,10,AKT1,LCK,0.793627626469353,0.756613756613757
random,raw,10,AKT1,MAP2K1,0.867344991893401,0.989417989417989
random,raw,10,AKT1,MAPK1,0.758146792054989,0.645502645502645
random,raw,10,AKT1,MAPK14,0.721293161543304,0.433862433862434
random,raw,10,AKT1,MAPKAPK2,0.835643213827344,0.947089947089947
random,raw,10,AKT1,MET,0.6726808176183,0.291005291005291
random,raw,10,AKT1,PLK1,0.82399011030896,0.883597883597884
random,raw,10,AKT1,ROCK1,0.879352283222974,0.994708994708995
random,raw,10,AKT1,SRC,0.819077103059687,0.857142857142857
random,raw,10,AKT2,CDK2,0.803466309573875,0.777777777777778
random,raw,10,AKT2,CSF1R,0.702904272018134,0.375661375661376
random,raw,10,AKT2,EGFR,0.76926497427212,0.671957671957672
random,raw,10,AKT2,FGFR1,0.664362546954912,0.275132275132275
random,raw,10,AKT2,IGF1R,0.708753130227685,0.391534391534392
random,raw,10,AKT2,JAK2,0.746641641388441,0.566137566137566
random,raw,10,AKT2,KDR,0.581517768426668,0.0952380952380952
random,raw,10,AKT2,KIT,0.732564537256679,0.497354497354497
random,raw,10,AKT2,LCK,0.795268640582831,0.761904761904762
random,raw,10,AKT2,MAP2K1,0.804926181419606,0.793650793650794
random,raw,10,AKT2,MAPK1,0.761033043433687,0.656084656084656
random,raw,10,AKT2,MAPK14,0.726966975926468,0.470899470899471
random,raw,10,AKT2,MAPKAPK2,0.817197383095233,0.841269841269841
random,raw,10,AKT2,MET,0.699405099211618,0.37037037037037
random,raw,10,AKT2,PLK1,0.811046266189123,0.814814814814815
random,raw,10,AKT2,ROCK1,0.829743867942239,0.920634920634921
random,raw,10,AKT2,SRC,0.803786272244172,0.788359788359788
random,raw,10,CDK2,CSF1R,0.756188974355325,0.62962962962963
random,raw,10,CDK2,EGFR,0.837134881145975,0.962962962962963
random,raw,10,CDK2,FGFR1,0.612787592590179,0.158730158730159
random,raw,10,CDK2,IGF1R,0.781206099958984,0.703703703703704
random,raw,10,CDK2,JAK2,0.835605622189874,0.941798941798942
random,raw,10,CDK2,KDR,0.542354335619168,0.0634920634920635
random,raw,10,CDK2,KIT,0.722330763969965,0.439153439153439
random,raw,10,CDK2,LCK,0.8249036269063,0.899470899470899
random,raw,10,CDK2,MAP2K1,0.81433701222558,0.830687830687831
random,raw,10,CDK2,MAPK1,0.805500693410511,0.798941798941799
random,raw,10,CDK2,MAPK14,0.749880697526626,0.576719576719577
random,raw,10,CDK2,MAPKAPK2,0.863670225410128,0.984126984126984
random,raw,10,CDK2,MET,0.691942292691143,0.322751322751323
random,raw,10,CDK2,PLK1,0.840333417337282,0.968253968253968
random,raw,10,CDK2,ROCK1,0.835731736707238,0.952380952380952
random,raw,10,CDK2,SRC,0.822891024791214,0.878306878306878
random,raw,10,CSF1R,EGFR,0.71029766052049,0.396825396825397
random,raw,10,CSF1R,FGFR1,0.592300234409757,0.121693121693122
random,raw,10,CSF1R,IGF1R,0.706457718290583,0.386243386243386
random,raw,10,CSF1R,JAK2,0.753958996947385,0.603174603174603
random,raw,10,CSF1R,KDR,0.535612922978663,0.0476190476190476
random,raw,10,CSF1R,KIT,0.729933780047066,0.476190476190476
random,raw,10,CSF1R,LCK,0.756960394592091,0.634920634920635
random,raw,10,CSF1R,MAP2K1,0.663001529293167,0.26984126984127
random,raw,10,CSF1R,MAPK1,0.729957758590549,0.481481481481481
random,raw,10,CSF1R,MAPK14,0.738776310419657,0.529100529100529
random,raw,10,CSF1R,MAPKAPK2,0.744224918994644,0.544973544973545
random,raw,10,CSF1R,MET,0.644983417024164,0.238095238095238
random,raw,10,CSF1R,PLK1,0.748264510285133,0.571428571428571
random,raw,10,CSF1R,ROCK1,0.732185316261634,0.492063492063492
random,raw,10,CSF1R,SRC,0.724211858546842,0.444444444444444
random,raw,10,EGFR,FGFR1,0.671242363046221,0.285714285714286
random,raw,10,EGFR,IGF1R,0.770070933356749,0.682539682539683
random,raw,10,EGFR,JAK2,0.787223947717965,0.724867724867725
random,raw,10,EGFR,KDR,0.630809773077293,0.185185185185185
random,raw,10,EGFR,KIT,0.754526177054289,0.608465608465608
random,raw,10,EGFR,LCK,0.790980159534422,0.746031746031746
random,raw,10,EGFR,MAP2K1,0.818821151823503,0.851851851851852
random,raw,10,EGFR,MAPK1,0.774613344435188,0.693121693121693
random,raw,10,EGFR,MAPK14,0.746088644714119,0.560846560846561
random,raw,10,EGFR,MAPKAPK2,0.818732743916599,0.846560846560847
random,raw,10,EGFR,MET,0.738095968905974,0.518518518518518
random,raw,10,EGFR,PLK1,0.807213957723899,0.804232804232804
random,raw,10,EGFR,ROCK1,0.790372341408801,0.740740740740741
random,raw,10,EGFR,SRC,0.782236179957409,0.714285714285714
random,raw,10,FGFR1,IGF1R,0.543448996300141,0.0687830687830688
random,raw,10,FGFR1,JAK2,0.564484239365846,0.0846560846560847
random,raw,10,FGFR1,KDR,0.716567950262206,0.417989417989418
random,raw,10,FGFR1,KIT,0.75108750633011,0.587301587301587
random,raw,10,FGFR1,LCK,0.632767211019512,0.19047619047619
random,raw,10,FGFR1,MAP2K1,0.64469391353063,0.232804232804233
random,raw,10,FGFR1,MAPK1,0.595204740600833,0.126984126984127
random,raw,10,FGFR1,MAPK14,0.643613852905596,0.216931216931217
random,raw,10,FGFR1,MAPKAPK2,0.643423062921302,0.211640211640212
random,raw,10,FGFR1,MET,0.716904247395648,0.423280423280423
random,raw,10,FGFR1,PLK1,0.630626713574343,0.17989417989418
random,raw,10,FGFR1,ROCK1,0.610454840536308,0.148148148148148
random,raw,10,FGFR1,SRC,0.60879529854567,0.142857142857143
random,raw,10,IGF1R,JAK2,0.766160717639948,0.666666666666667
random,raw,10,IGF1R,KDR,0.492620035625049,0.0105820105820106
random,raw,10,IGF1R,KIT,0.655858442852189,0.264550264550265
random,raw,10,IGF1R,LCK,0.735652490495715,0.513227513227513
random,raw,10,IGF1R,MAP2K1,0.724781790588328,0.455026455026455
random,raw,10,IGF1R,MAPK1,0.760265761549182,0.650793650793651
random,raw,10,IGF1R,MAPK14,0.69330879033441,0.333333333333333
random,raw,10,IGF1R,MAPKAPK2,0.757039590840884,0.64021164021164
random,raw,10,IGF1R,MET,0.633315137082901,0.195767195767196
random,raw,10,IGF1R,PLK1,0.775249144791457,0.698412698412698
random,raw,10,IGF1R,ROCK1,0.730596351096758,0.486772486772487
random,raw,10,IGF1R,SRC,0.735018259869647,0.507936507936508
random,raw,10,JAK2,KDR,0.492736076692158,0.0158730158730159
random,raw,10,JAK2,KIT,0.705747567533198,0.380952380952381
random,raw,10,JAK2,LCK,0.798387212672621,0.772486772486772
random,raw,10,JAK2,MAP2K1,0.754594528186767,0.613756613756614
random,raw,10,JAK2,MAPK1,0.792391126085803,0.751322751322751
random,raw,10,JAK2,MAPK14,0.71216432503466,0.407407407407407
random,raw,10,JAK2,MAPKAPK2,0.820058934191296,0.862433862433862
random,raw,10,JAK2,MET,0.645070239964089,0.243386243386243
random,raw,10,JAK2,PLK1,0.830196506865733,0.931216931216931
random,raw,10,JAK2,ROCK1,0.787142997793282,0.71957671957672
random,raw,10,JAK2,SRC,0.781254050088249,0.708994708994709
random,raw,10,KDR,KIT,0.694987884376954,0.349206349206349
random,raw,10,KDR,LCK,0.485655766156686,0
random,raw,10,KDR,MAP2K1,0.54015025620868,0.0529100529100529
random,raw,10,KDR,MAPK1,0.54128809901267,0.0582010582010582
random,raw,10,KDR,MAPK14,0.549032639894415,0.0740740740740741
random,raw,10,KDR,MAPKAPK2,0.5843013002143,0.100529100529101
random,raw,10,KDR,MET,0.755131936659659,0.624338624338624
random,raw,10,KDR,PLK1,0.53490413250632,0.0423280423280423
random,raw,10,KDR,ROCK1,0.506655544928125,0.0211640211640212
random,raw,10,KDR,SRC,0.488143975546134,0.00529100529100529
random,raw,10,KIT,LCK,0.711119433680082,0.402116402116402
random,raw,10,KIT,MAP2K1,0.696043467147995,0.354497354497354
random,raw,10,KIT,MAPK1,0.713862886214745,0.412698412698413
random,raw,10,KIT,MAPK14,0.68831797677049,0.317460317460317
random,raw,10,KIT,MAPKAPK2,0.749932771458612,0.582010582010582
random,raw,10,KIT,MET,0.738978109546533,0.534391534391534
random,raw,10,KIT,PLK1,0.738739004760941,0.523809523809524
random,raw,10,KIT,ROCK1,0.694829521164738,0.343915343915344
random,raw,10,KIT,SRC,0.677689858574662,0.301587301587302
random,raw,10,LCK,MAP2K1,0.811066764829119,0.82010582010582
random,raw,10,LCK,MAPK1,0.726889284458146,0.465608465608466
random,raw,10,LCK,MAPK14,0.789916264739047,0.735449735449735
random,raw,10,LCK,MAPKAPK2,0.816143252209761,0.835978835978836
random,raw,10,LCK,MET,0.628640812837858,0.169312169312169
random,raw,10,LCK,PLK1,0.824746429896231,0.894179894179894
random,raw,10,LCK,ROCK1,0.828983540718169,0.91005291005291
random,raw,10,LCK,SRC,0.882838767420555,1
random,raw,10,MAP2K1,MAPK1,0.724284764580413,0.44973544973545
random,raw,10,MAP2K1,MAPK14,0.752367180179408,0.597883597883598
random,raw,10,MAP2K1,MAPKAPK2,0.822325156295679,0.873015873015873
random,raw,10,MAP2K1,MET,0.682302723262996,0.306878306878307
random,raw,10,MAP2K1,PLK1,0.811029786850927,0.80952380952381
random,raw,10,MAP2K1,ROCK1,0.853276762704241,0.978835978835979
random,raw,10,MAP2K1,SRC,0.826030601148126,0.904761904761905
random,raw,10,MAPK1,MAPK14,0.651639614878597,0.259259259259259
random,raw,10,MAPK1,MAPKAPK2,0.797366804515612,0.767195767195767
random,raw,10,MAPK1,MET,0.697592152197858,0.35978835978836
random,raw,10,MAPK1,PLK1,0.803634994679766,0.783068783068783
random,raw,10,MAPK1,ROCK1,0.744173255141303,0.53968253968254
random,raw,10,MAPK1,SRC,0.744960047413554,0.55026455026455
random,raw,10,MAPK14,MAPKAPK2,0.754757108758702,0.619047619047619
random,raw,10,MAPK14,MET,0.629966505656823,0.174603174603175
random,raw,10,MAPK14,PLK1,0.745020305468288,0.555555555555556
random,raw,10,MAPK14,ROCK1,0.769687386782145,0.677248677248677
random,raw,10,MAPK14,SRC,0.762795782336494,0.661375661375661
random,raw,10,MAPKAPK2,MET,0.719445070775022,0.428571428571429
random,raw,10,MAPKAPK2,PLK1,0.84174105015874,0.973544973544973
random,raw,10,MAPKAPK2,ROCK1,0.829784138388265,0.925925925925926
random,raw,10,MAPKAPK2,SRC,0.811756538164601,0.825396825396825
random,raw,10,MET,PLK1,0.684815102297293,0.312169312169312
random,raw,10,MET,ROCK1,0.666203035642617,0.28042328042328
random,raw,10,MET,SRC,0.644388089125808,0.227513227513228
random,raw,10,PLK1,ROCK1,0.82030300133203,0.867724867724868
random,raw,10,PLK1,SRC,0.829271646136688,0.915343915343915
random,raw,10,ROCK1,SRC,0.836930105607015,0.957671957671958
random,raw,11,ABL1,AKT1,0.538759084920318,0.0317460317460317
random,raw,11,ABL1,AKT2,0.652676463091556,0.206349206349206
random,raw,11,ABL1,CDK2,0.6004128555599,0.111111111111111
random,raw,11,ABL1,CSF1R,0.644412696255491,0.19047619047619
random,raw,11,ABL1,EGFR,0.666490984213706,0.243386243386243
random,raw,11,ABL1,FGFR1,0.762262572978433,0.555555555555556
random,raw,11,ABL1,IGF1R,0.539999309526831,0.0423280423280423
random,raw,11,ABL1,JAK2,0.585494606263192,0.0846560846560847
random,raw,11,ABL1,KDR,0.721037782206932,0.365079365079365
random,raw,11,ABL1,KIT,0.730483592850825,0.396825396825397
random,raw,11,ABL1,LCK,0.637146361095213,0.185185185185185
random,raw,11,ABL1,MAP2K1,0.593748494619678,0.0952380952380952
random,raw,11,ABL1,MAPK1,0.596533191048937,0.100529100529101
random,raw,11,ABL1,MAPK14,0.629627586949903,0.169312169312169
random,raw,11,ABL1,MAPKAPK2,0.651859435195758,0.201058201058201
random,raw,11,ABL1,MET,0.703084459588996,0.306878306878307
random,raw,11,ABL1,PLK1,0.617213571647081,0.137566137566138
random,raw,11,ABL1,ROCK1,0.57558320342981,0.0793650793650794
random,raw,11,ABL1,SRC,0.587163461221363,0.0899470899470899
random,raw,11,AKT1,AKT2,0.838731168822379,0.904761904761905
random,raw,11,AKT1,CDK2,0.836174581098079,0.873015873015873
random,raw,11,AKT1,CSF1R,0.70982973918824,0.338624338624339
random,raw,11,AKT1,EGFR,0.801908229425548,0.73015873015873
random,raw,11,AKT1,FGFR1,0.618759689636525,0.148148148148148
random,raw,11,AKT1,IGF1R,0.746076817812811,0.455026455026455
random,raw,11,AKT1,JAK2,0.782416734478996,0.671957671957672
random,raw,11,AKT1,KDR,0.538028600674952,0.0264550264550265
random,raw,11,AKT1,KIT,0.706505413944443,0.317460317460317
random,raw,11,AKT1,LCK,0.793985566596472,0.703703703703704
random,raw,11,AKT1,MAP2K1,0.883666632394996,0.989417989417989
random,raw,11,AKT1,MAPK1,0.775999147723575,0.645502645502645
random,raw,11,AKT1,MAPK14,0.753861661696078,0.502645502645503
random,raw,11,AKT1,MAPKAPK2,0.844723259683249,0.931216931216931
random,raw,11,AKT1,MET,0.708940417950787,0.333333333333333
random,raw,11,AKT1,PLK1,0.822500900992238,0.835978835978836
random,raw,11,AKT1,ROCK1,0.891254695484917,0.994708994708995
random,raw,11,AKT1,SRC,0.81678944485737,0.804232804232804
random,raw,11,AKT2,CDK2,0.824749645346263,0.841269841269841
random,raw,11,AKT2,CSF1R,0.73430809941002,0.402116402116402
random,raw,11,AKT2,EGFR,0.793653262458377,0.698412698412698
random,raw,11,AKT2,FGFR1,0.674304776188942,0.253968253968254
random,raw,11,AKT2,IGF1R,0.740779173656194,0.439153439153439
random,raw,11,AKT2,JAK2,0.768542448426744,0.608465608465608
random,raw,11,AKT2,KDR,0.599098484295231,0.105820105820106
random,raw,11,AKT2,KIT,0.75463668540985,0.513227513227513
random,raw,11,AKT2,LCK,0.810745405589871,0.761904761904762
random,raw,11,AKT2,MAP2K1,0.811653563968737,0.772486772486772
random,raw,11,AKT2,MAPK1,0.792242604983114,0.693121693121693
random,raw,11,AKT2,MAPK14,0.75210369163151,0.492063492063492
random,raw,11,AKT2,MAPKAPK2,0.838946110413953,0.91005291005291
random,raw,11,AKT2,MET,0.735397328378324,0.407407407407407
random,raw,11,AKT2,PLK1,0.809576723072151,0.756613756613757
random,raw,11,AKT2,ROCK1,0.855553522650933,0.978835978835979
random,raw,11,AKT2,SRC,0.813459786731116,0.788359788359788
random,raw,11,CDK2,CSF1R,0.761719130020177,0.55026455026455
random,raw,11,CDK2,EGFR,0.844833394390725,0.936507936507937
random,raw,11,CDK2,FGFR1,0.61722742080983,0.142857142857143
random,raw,11,CDK2,IGF1R,0.788337455075379,0.687830687830688
random,raw,11,CDK2,JAK2,0.844335933658487,0.925925925925926
random,raw,11,CDK2,KDR,0.539346528222916,0.037037037037037
random,raw,11,CDK2,KIT,0.714990743438249,0.354497354497354
random,raw,11,CDK2,LCK,0.841481519680936,0.915343915343915
random,raw,11,CDK2,MAP2K1,0.815228185447493,0.798941798941799
random,raw,11,CDK2,MAPK1,0.832714298282295,0.862433862433862
random,raw,11,CDK2,MAPK14,0.76281215001837,0.566137566137566
random,raw,11,CDK2,MAPKAPK2,0.879134846570658,0.984126984126984
random,raw,11,CDK2,MET,0.70665180209735,0.322751322751323
random,raw,11,CDK2,PLK1,0.848174321916872,0.952380952380952
random,raw,11,CDK2,ROCK1,0.855543902590826,0.973544973544973
random,raw,11,CDK2,SRC,0.826435607842479,0.846560846560847
random,raw,11,CSF1R,EGFR,0.736585716162943,0.417989417989418
random,raw,11,CSF1R,FGFR1,0.628439865140881,0.158730158730159
random,raw,11,CSF1R,IGF1R,0.722321554110203,0.37037037037037
random,raw,11,CSF1R,JAK2,0.764296222197056,0.571428571428571
random,raw,11,CSF1R,KDR,0.54163574493922,0.0476190476190476
random,raw,11,CSF1R,KIT,0.751348913957172,0.481481481481481
random,raw,11,CSF1R,LCK,0.75218718876487,0.497354497354497
random,raw,11,CSF1R,MAP2K1,0.68250079803924,0.264550264550265
random,raw,11,CSF1R,MAPK1,0.749421431937921,0.470899470899471
random,raw,11,CSF1R,MAPK14,0.754896355587305,0.518518518518518
random,raw,11,CSF1R,MAPKAPK2,0.768252600940474,0.603174603174603
random,raw,11,CSF1R,MET,0.676443554354607,0.259259259259259
random,raw,11,CSF1R,PLK1,0.772873998982194,0.634920634920635
random,raw,11,CSF1R,ROCK1,0.750110699358932,0.476190476190476
random,raw,11,CSF1R,SRC,0.737476023854181,0.423280423280423
random,raw,11,EGFR,FGFR1,0.68768916906591,0.275132275132275
random,raw,11,EGFR,IGF1R,0.777837321932015,0.656084656084656
random,raw,11,EGFR,JAK2,0.817760842782322,0.814814814814815
random,raw,11,EGFR,KDR,0.627213085587406,0.153439153439153
random,raw,11,EGFR,KIT,0.765813340884788,0.582010582010582
random,raw,11,EGFR,LCK,0.81321326373395,0.783068783068783
random,raw,11,EGFR,MAP2K1,0.820909491318142,0.825396825396825
random,raw,11,EGFR,MAPK1,0.801049815569902,0.724867724867725
random,raw,11,EGFR,MAPK14,0.772423944274436,0.624338624338624
random,raw,11,EGFR,MAPKAPK2,0.843457008865472,0.920634920634921
random,raw,11,EGFR,MET,0.762433677061507,0.560846560846561
random,raw,11,EGFR,PLK1,0.822462454127553,0.830687830687831
random,raw,11,EGFR,ROCK1,0.816849280829916,0.80952380952381
random,raw,11,EGFR,SRC,0.798680159050665,0.71957671957672
random,raw,11,FGFR1,IGF1R,0.554377462670413,0.0634920634920635
random,raw,11,FGFR1,JAK2,0.600893748205497,0.116402116402116
random,raw,11,FGFR1,KDR,0.738057722002589,0.428571428571429
random,raw,11,FGFR1,KIT,0.769678875636586,0.613756613756614
random,raw,11,FGFR1,LCK,0.633895056216795,0.17989417989418
random,raw,11,FGFR1,MAP2K1,0.658702430091525,0.222222222222222
random,raw,11,FGFR1,MAPK1,0.605069419599805,0.126984126984127
random,raw,11,FGFR1,MAPK14,0.651063236688747,0.195767195767196
random,raw,11,FGFR1,MAPKAPK2,0.660199123512038,0.227513227513228
random,raw,11,FGFR1,MET,0.749356962022654,0.465608465608466
random,raw,11,FGFR1,PLK1,0.628827748396244,0.164021164021164
random,raw,11,FGFR1,ROCK1,0.632857677037182,0.174603174603175
random,raw,11,FGFR1,SRC,0.606917696609645,0.132275132275132
random,raw,11,IGF1R,JAK2,0.776004861821662,0.650793650793651
random,raw,11,IGF1R,KDR,0.489584390977768,0
random,raw,11,IGF1R,KIT,0.662224585967219,0.232804232804233
random,raw,11,IGF1R,LCK,0.751601731037261,0.486772486772487
random,raw,11,IGF1R,MAP2K1,0.735671842753722,0.412698412698413
random,raw,11,IGF1R,MAPK1,0.783827597178801,0.682539682539683
random,raw,11,IGF1R,MAPK14,0.722868079863275,0.380952380952381
random,raw,11,IGF1R,MAPKAPK2,0.767228771044167,0.597883597883598
random,raw,11,IGF1R,MET,0.654676768742909,0.216931216931217
random,raw,11,IGF1R,PLK1,0.76701123543441,0.592592592592593
random,raw,11,IGF1R,ROCK1,0.764960165880792,0.576719576719577
